"","STATE","YEAR","MONTH","WEEK","week_TEMP","week_MAX","week_MIN","week_PRCP","week_STP","mavg_4weeks_TEMP","mavg_4weeks_MAX","mavg_4weeks_MIN","mavg_4weeks_PRCP","diff_week_TEMP","percent_diff","statename","ili_activity_label","ili_activity_group","weekend","Latitude","Longitude","total_specimens","percent_positive","a_2009_h1n1","a_h1","a_h3","a_subtyping_not_performed","a_unable_to_subtype","b","h3n2v"
"9336","SD",2013,"02",6,-1.84464285714286,3.25595238095238,-5.72738095238095,1.47469135802469,933.94126984127,-4.76145833333333,1.86588541666667,-9.78262648809524,0.710721519793163,3.85119047619048,-67.614170759745,"South Dakota","Level 6","Moderate",2013-02-09,44.299782,-99.438828,"172","18.02","0","0","15","11","0","5","0"
"9337","SD",2013,"02",7,-2.84583333333333,3.8547619047619,-8.26904761904762,0.659119496855346,935.406349206349,-4.33506944444444,1.52916666666667,-9.15024801587301,0.652135661207305,-1.00119047619048,54.2755727654082,"South Dakota","Level 5","Low",2013-02-16,44.299782,-99.438828,"156","16.03","2","0","4","8","0","11","0"
"9338","SD",2013,"02",8,-8.65952380952381,-2.35238095238095,-13.7434523809524,0.470186335403727,938.125396825397,-4.2179191468254,1.9977306547619,-9.32699652777778,0.322788664397761,-5.81369047619048,204.287805898348,"South Dakota","Level 3","Minimal",2013-02-23,44.299782,-99.438828,"174","8.05","1","0","3","3","0","7","0"
"9339","SD",2013,"02",9,-3.99027777777778,1.35833333333333,-8.86111111111111,0.00454545454545455,939.718518518519,-4.33592509920635,1.84906994047619,-9.29277033730159,0.425888537019368,4.66924603174603,-53.9203556044359,"South Dakota","Level 3","Minimal",2013-03-02,44.299782,-99.438828,"161","8.7","1","0","5","1","0","7","0"
"9340","SD",2013,"03",9,-1.37604166666667,5.13020833333333,-6.434375,0.157303370786517,937.834722222222,-2.50646081349206,4.21788807013769,-7.65735367063492,0.392618682728184,2.61423611111111,-65.5151409676297,"South Dakota","Level 3","Minimal",2013-03-02,44.299782,-99.438828,"161","8.7","1","0","5","1","0","7","0"
"9341","SD",2013,"03",10,-3.31785714285714,3.26011904761905,-8.13214285714286,1.07151898734177,939.164285714286,-3.10219494047619,3.72800711775674,-8.34654017857143,0.535873344732846,-1.94181547619048,141.116037633827,"South Dakota","Level 3","Minimal",2013-03-09,44.299782,-99.438828,"149","14.77","0","0","9","4","0","9","0"
"9342","SD",2013,"03",11,-1.34166666666667,7.12289156626506,-7.20178571428571,0.337106918238994,937.679365079365,-2.13005952380952,5.42601058997896,-7.93464781746032,0.508958849553948,1.97619047619048,-59.562253318981,"South Dakota","Level 3","Minimal",2013-03-16,44.299782,-99.438828,"147","15.65","0","0","7","2","0","14","0"
"9343","SD",2013,"03",12,-6.37321428571429,-0.601190476190476,-11.6178571428571,0.577564102564103,940.619841269841,-1.8047619047619,6.02452249474087,-7.90890376984127,0.261912436051838,-5.03154761904762,375.022182786158,"South Dakota","Level 3","Minimal",2013-03-23,44.299782,-99.438828,"172","12.21","0","0","6","0","0","15","0"
"9344","SD",2013,"03",13,2.5125,11.9222222222222,-4.78680555555556,0.049645390070922,940.544444444444,-0.172767857142857,7.99090326171119,-6.65265376984127,0.279188501523145,8.88571428571429,-139.422807509106,"South Dakota","Level 3","Minimal",2013-03-30,44.299782,-99.438828,"153","7.84","0","0","0","1","0","11","0"
"9345","SD",2013,"04",13,-2.01666666666667,5.65416666666667,-8.02916666666667,0.0833333333333333,944.927777777778,0.824107142857143,8.48450445218738,-5.10429067460317,1.2691523145918,-4.52916666666667,-180.265339966832,"South Dakota","Level 3","Minimal",2013-03-30,44.299782,-99.438828,"153","7.84","0","0","0","1","0","11","0"
