	statename	activity_level	activity_level_label	Latitude	Longitude	year	month	day	mean_prcp	mean_tmax	mean_tmin
1438	Mississippi	1	Minimal	32.741646	-89.678696	2015	7	11	3.4193548387096775	33.83870967741935	22.677419354838708
1439	Mississippi	1	Minimal	32.741646	-89.678696	2015	7	4	3.4193548387096775	33.83870967741935	22.677419354838708
1440	Mississippi	1	Minimal	32.741646	-89.678696	2015	8	29	1.8064516129032258	33.95161290322581	20.387096774193548
1441	Mississippi	1	Minimal	32.741646	-89.678696	2015	8	22	1.8064516129032258	33.95161290322581	20.387096774193548
1442	Mississippi	1	Minimal	32.741646	-89.678696	2015	8	15	1.8064516129032258	33.95161290322581	20.387096774193548
1443	Mississippi	1	Minimal	32.741646	-89.678696	2015	8	8	1.8064516129032258	33.95161290322581	20.387096774193548
1444	Mississippi	1	Minimal	32.741646	-89.678696	2015	8	1	1.8064516129032258	33.95161290322581	20.387096774193548
1445	Mississippi	1	Minimal	32.741646	-89.678696	2015	9	26	2.3666666666666667	31.933333333333334	17.65
1446	Mississippi	1	Minimal	32.741646	-89.678696	2015	9	19	2.3666666666666667	31.933333333333334	17.65
1447	Mississippi	1	Minimal	32.741646	-89.678696	2015	9	12	2.3666666666666667	31.933333333333334	17.65
1448	Mississippi	1	Minimal	32.741646	-89.678696	2015	9	5	2.3666666666666667	31.933333333333334	17.65
1449	Mississippi	1	Minimal	32.741646	-89.678696	2015	10	31	4.161290322580645	26.032258064516128	12.338709677419354
1450	Mississippi	1	Minimal	32.741646	-89.678696	2015	10	24	4.161290322580645	26.032258064516128	12.338709677419354
1451	Mississippi	1	Minimal	32.741646	-89.678696	2015	10	17	4.161290322580645	26.032258064516128	12.338709677419354
1452	Mississippi	1	Minimal	32.741646	-89.678696	2015	10	3	4.161290322580645	26.032258064516128	12.338709677419354
1453	Mississippi	1	Minimal	32.741646	-89.678696	2015	10	10	4.161290322580645	26.032258064516128	12.338709677419354
1454	Mississippi	1	Minimal	32.741646	-89.678696	2015	11	7	7.666666666666667	20.616666666666667	9.4
1455	Mississippi	2	Minimal	32.741646	-89.678696	2015	11	14	7.666666666666667	20.616666666666667	9.4
1456	Mississippi	3	Minimal	32.741646	-89.678696	2015	11	21	7.666666666666667	20.616666666666667	9.4
1457	Mississippi	4	Low	32.741646	-89.678696	2015	11	28	7.666666666666667	20.616666666666667	9.4
1458	Mississippi	3	Minimal	32.741646	-89.678696	2015	12	19	5.096774193548387	19.322580645161292	7.725806451612903
1459	Mississippi	3	Minimal	32.741646	-89.678696	2015	12	12	5.096774193548387	19.322580645161292	7.725806451612903
1460	Mississippi	4	Low	32.741646	-89.678696	2015	12	5	5.096774193548387	19.322580645161292	7.725806451612903
1461	Mississippi	4	Low	32.741646	-89.678696	2015	12	26	5.096774193548387	19.322580645161292	7.725806451612903
1462	Missouri	1	Minimal	38.456084999999995	-92.288368	2010	10	23	0.3548387096774194	22.870967741935484	7.32258064516129
1463	Missouri	1	Minimal	38.456084999999995	-92.288368	2010	10	30	0.3548387096774194	22.870967741935484	7.32258064516129
1464	Missouri	1	Minimal	38.456084999999995	-92.288368	2010	10	16	0.3548387096774194	22.870967741935484	7.32258064516129
1465	Missouri	1	Minimal	38.456084999999995	-92.288368	2010	10	9	0.3548387096774194	22.870967741935484	7.32258064516129
1466	Missouri	1	Minimal	38.456084999999995	-92.288368	2010	11	27	2.433333333333333	14.95	1.6166666666666667
1467	Missouri	1	Minimal	38.456084999999995	-92.288368	2010	11	20	2.433333333333333	14.95	1.6166666666666667
1468	Missouri	1	Minimal	38.456084999999995	-92.288368	2010	11	6	2.433333333333333	14.95	1.6166666666666667
1469	Missouri	1	Minimal	38.456084999999995	-92.288368	2010	11	13	2.433333333333333	14.95	1.6166666666666667
1470	Missouri	1	Minimal	38.456084999999995	-92.288368	2010	12	18	0.7419354838709677	3.532258064516129	-5.806451612903226
1471	Missouri	1	Minimal	38.456084999999995	-92.288368	2010	12	11	0.7419354838709677	3.532258064516129	-5.806451612903226
1472	Missouri	1	Minimal	38.456084999999995	-92.288368	2010	12	4	0.7419354838709677	3.532258064516129	-5.806451612903226
1473	Missouri	2	Minimal	38.456084999999995	-92.288368	2010	12	25	0.7419354838709677	3.532258064516129	-5.806451612903226
1474	Missouri	7	Moderate	38.456084999999995	-92.288368	2015	1	24	0.6129032258064516	5.403225806451613	-5.741935483870968
1475	Missouri	7	Moderate	38.456084999999995	-92.288368	2015	1	17	0.6129032258064516	5.403225806451613	-5.741935483870968
1476	Missouri	9	High	38.456084999999995	-92.288368	2015	1	31	0.6129032258064516	5.403225806451613	-5.741935483870968
1477	Missouri	10	High	38.456084999999995	-92.288368	2015	1	3	0.6129032258064516	5.403225806451613	-5.741935483870968
1478	Missouri	10	High	38.456084999999995	-92.288368	2015	1	10	0.6129032258064516	5.403225806451613	-5.741935483870968
1479	Missouri	4	Low	38.456084999999995	-92.288368	2015	2	21	1.25	2.607142857142857	-8.714285714285714
1480	Missouri	5	Low	38.456084999999995	-92.288368	2015	2	28	1.25	2.607142857142857	-8.714285714285714
1481	Missouri	5	Low	38.456084999999995	-92.288368	2015	2	14	1.25	2.607142857142857	-8.714285714285714
1482	Missouri	6	Moderate	38.456084999999995	-92.288368	2015	2	7	1.25	2.607142857142857	-8.714285714285714
1483	Missouri	2	Minimal	38.456084999999995	-92.288368	2015	3	28	2.193548387096774	13.64516129032258	0.9032258064516129
1484	Missouri	3	Minimal	38.456084999999995	-92.288368	2015	3	21	2.193548387096774	13.64516129032258	0.9032258064516129
1485	Missouri	4	Low	38.456084999999995	-92.288368	2015	3	7	2.193548387096774	13.64516129032258	0.9032258064516129
1486	Missouri	4	Low	38.456084999999995	-92.288368	2015	3	14	2.193548387096774	13.64516129032258	0.9032258064516129
1487	Missouri	1	Minimal	38.456084999999995	-92.288368	2015	4	25	3.533333333333333	20.583333333333332	8.25
1488	Missouri	1	Minimal	38.456084999999995	-92.288368	2015	4	18	3.533333333333333	20.583333333333332	8.25
1489	Missouri	3	Minimal	38.456084999999995	-92.288368	2015	4	11	3.533333333333333	20.583333333333332	8.25
1490	Missouri	3	Minimal	38.456084999999995	-92.288368	2015	4	4	3.533333333333333	20.583333333333332	8.25
1491	Missouri	1	Minimal	38.456084999999995	-92.288368	2015	5	30	4.870967741935484	23.774193548387096	13.258064516129032
1492	Missouri	1	Minimal	38.456084999999995	-92.288368	2015	5	23	4.870967741935484	23.774193548387096	13.258064516129032
1493	Missouri	1	Minimal	38.456084999999995	-92.288368	2015	5	16	4.870967741935484	23.774193548387096	13.258064516129032
1494	Missouri	1	Minimal	38.456084999999995	-92.288368	2015	5	9	4.870967741935484	23.774193548387096	13.258064516129032
1495	Missouri	1	Minimal	38.456084999999995	-92.288368	2015	5	2	4.870967741935484	23.774193548387096	13.258064516129032
1496	Missouri	1	Minimal	38.456084999999995	-92.288368	2015	6	27	7.166666666666667	28.033333333333335	18.933333333333334
1497	Missouri	1	Minimal	38.456084999999995	-92.288368	2015	6	20	7.166666666666667	28.033333333333335	18.933333333333334
1498	Missouri	1	Minimal	38.456084999999995	-92.288368	2015	6	13	7.166666666666667	28.033333333333335	18.933333333333334
1499	Missouri	1	Minimal	38.456084999999995	-92.288368	2015	6	6	7.166666666666667	28.033333333333335	18.933333333333334
1500	Missouri	1	Minimal	38.456084999999995	-92.288368	2015	7	25	6.838709677419355	30.032258064516128	20.64516129032258
1501	Missouri	1	Minimal	38.456084999999995	-92.288368	2015	7	18	6.838709677419355	30.032258064516128	20.64516129032258
1502	Missouri	1	Minimal	38.456084999999995	-92.288368	2015	7	11	6.838709677419355	30.032258064516128	20.64516129032258
1503	Missouri	1	Minimal	38.456084999999995	-92.288368	2015	7	4	6.838709677419355	30.032258064516128	20.64516129032258
1504	Missouri	1	Minimal	38.456084999999995	-92.288368	2015	8	29	2.935483870967742	28.93548387096774	17.822580645161292
1505	Missouri	1	Minimal	38.456084999999995	-92.288368	2015	8	22	2.935483870967742	28.93548387096774	17.822580645161292
1506	Missouri	1	Minimal	38.456084999999995	-92.288368	2015	8	15	2.935483870967742	28.93548387096774	17.822580645161292
1507	Missouri	1	Minimal	38.456084999999995	-92.288368	2015	8	8	2.935483870967742	28.93548387096774	17.822580645161292
1508	Missouri	1	Minimal	38.456084999999995	-92.288368	2015	8	1	2.935483870967742	28.93548387096774	17.822580645161292
1509	Missouri	1	Minimal	38.456084999999995	-92.288368	2015	9	26	0.6333333333333333	28.65	16.166666666666668
1510	Missouri	1	Minimal	38.456084999999995	-92.288368	2015	9	19	0.6333333333333333	28.65	16.166666666666668
1511	Missouri	1	Minimal	38.456084999999995	-92.288368	2015	9	12	0.6333333333333333	28.65	16.166666666666668
1512	Missouri	1	Minimal	38.456084999999995	-92.288368	2015	9	5	0.6333333333333333	28.65	16.166666666666668
1513	Missouri	1	Minimal	38.456084999999995	-92.288368	2015	10	31	1.0	21.338709677419356	8.403225806451612
1514	Missouri	1	Minimal	38.456084999999995	-92.288368	2015	10	17	1.0	21.338709677419356	8.403225806451612
1515	Missouri	1	Minimal	38.456084999999995	-92.288368	2015	10	3	1.0	21.338709677419356	8.403225806451612
1516	Missouri	1	Minimal	38.456084999999995	-92.288368	2015	10	10	1.0	21.338709677419356	8.403225806451612
1517	Missouri	2	Minimal	38.456084999999995	-92.288368	2015	10	24	1.0	21.338709677419356	8.403225806451612
1518	Missouri	1	Minimal	38.456084999999995	-92.288368	2015	11	21	8.833333333333334	15.4	3.6166666666666667
1519	Missouri	2	Minimal	38.456084999999995	-92.288368	2015	11	7	8.833333333333334	15.4	3.6166666666666667
1520	Missouri	2	Minimal	38.456084999999995	-92.288368	2015	11	14	8.833333333333334	15.4	3.6166666666666667
1521	Missouri	2	Minimal	38.456084999999995	-92.288368	2015	11	28	8.833333333333334	15.4	3.6166666666666667
1522	Missouri	1	Minimal	38.456084999999995	-92.288368	2015	12	12	8.32258064516129	11.096774193548388	1.1935483870967742
1523	Missouri	1	Minimal	38.456084999999995	-92.288368	2015	12	5	8.32258064516129	11.096774193548388	1.1935483870967742
1524	Missouri	2	Minimal	38.456084999999995	-92.288368	2015	12	19	8.32258064516129	11.096774193548388	1.1935483870967742
1525	Missouri	2	Minimal	38.456084999999995	-92.288368	2015	12	26	8.32258064516129	11.096774193548388	1.1935483870967742
1526	Montana	1	Minimal	46.921925	-110.454353	2010	10	23	0.7096774193548387	13.435483870967742	0.8225806451612904
1527	Montana	1	Minimal	46.921925	-110.454353	2010	10	30	0.7096774193548387	13.435483870967742	0.8225806451612904
1528	Montana	1	Minimal	46.921925	-110.454353	2010	10	16	0.7096774193548387	13.435483870967742	0.8225806451612904
1529	Montana	1	Minimal	46.921925	-110.454353	2010	10	9	0.7096774193548387	13.435483870967742	0.8225806451612904
1530	Montana	1	Minimal	46.921925	-110.454353	2010	11	27	2.3666666666666667	0.6	-9.433333333333334
1531	Montana	1	Minimal	46.921925	-110.454353	2010	11	20	2.3666666666666667	0.6	-9.433333333333334
1532	Montana	1	Minimal	46.921925	-110.454353	2010	11	6	2.3666666666666667	0.6	-9.433333333333334
1533	Montana	1	Minimal	46.921925	-110.454353	2010	11	13	2.3666666666666667	0.6	-9.433333333333334
1534	Montana	1	Minimal	46.921925	-110.454353	2010	12	25	1.3548387096774193	-0.6129032258064516	-10.064516129032258
1535	Montana	1	Minimal	46.921925	-110.454353	2010	12	18	1.3548387096774193	-0.6129032258064516	-10.064516129032258
1536	Montana	1	Minimal	46.921925	-110.454353	2010	12	11	1.3548387096774193	-0.6129032258064516	-10.064516129032258
1537	Montana	1	Minimal	46.921925	-110.454353	2010	12	4	1.3548387096774193	-0.6129032258064516	-10.064516129032258
1538	Montana	1	Minimal	46.921925	-110.454353	2015	1	3	1.4193548387096775	2.4516129032258065	-9.17741935483871
1539	Montana	3	Minimal	46.921925	-110.454353	2015	1	10	1.4193548387096775	2.4516129032258065	-9.17741935483871
1540	Montana	4	Low	46.921925	-110.454353	2015	1	17	1.4193548387096775	2.4516129032258065	-9.17741935483871
1541	Montana	4	Low	46.921925	-110.454353	2015	1	24	1.4193548387096775	2.4516129032258065	-9.17741935483871
1542	Montana	5	Low	46.921925	-110.454353	2015	1	31	1.4193548387096775	2.4516129032258065	-9.17741935483871
1543	Montana	1	Minimal	46.921925	-110.454353	2015	2	28	1.3571428571428572	2.4464285714285716	-8.642857142857142
1544	Montana	1	Minimal	46.921925	-110.454353	2015	2	21	1.3571428571428572	2.4464285714285716	-8.642857142857142
1545	Montana	1	Minimal	46.921925	-110.454353	2015	2	14	1.3571428571428572	2.4464285714285716	-8.642857142857142
1546	Montana	2	Minimal	46.921925	-110.454353	2015	2	7	1.3571428571428572	2.4464285714285716	-8.642857142857142
1547	Montana	1	Minimal	46.921925	-110.454353	2015	3	7	0.6774193548387096	8.887096774193548	-4.193548387096774
1548	Montana	2	Minimal	46.921925	-110.454353	2015	3	14	0.6774193548387096	8.887096774193548	-4.193548387096774
1549	Montana	2	Minimal	46.921925	-110.454353	2015	3	21	0.6774193548387096	8.887096774193548	-4.193548387096774
1550	Montana	2	Minimal	46.921925	-110.454353	2015	3	28	0.6774193548387096	8.887096774193548	-4.193548387096774
1551	Montana	1	Minimal	46.921925	-110.454353	2015	4	25	2.0	10.233333333333333	-3.4833333333333334
1552	Montana	1	Minimal	46.921925	-110.454353	2015	4	18	2.0	10.233333333333333	-3.4833333333333334
1553	Montana	1	Minimal	46.921925	-110.454353	2015	4	11	2.0	10.233333333333333	-3.4833333333333334
1554	Montana	1	Minimal	46.921925	-110.454353	2015	4	4	2.0	10.233333333333333	-3.4833333333333334
1555	Montana	1	Minimal	46.921925	-110.454353	2015	5	30	3.3870967741935485	12.112903225806452	0.7580645161290323
1556	Montana	1	Minimal	46.921925	-110.454353	2015	5	23	3.3870967741935485	12.112903225806452	0.7580645161290323
1557	Montana	1	Minimal	46.921925	-110.454353	2015	5	16	3.3870967741935485	12.112903225806452	0.7580645161290323
1558	Montana	1	Minimal	46.921925	-110.454353	2015	5	9	3.3870967741935485	12.112903225806452	0.7580645161290323
1559	Montana	1	Minimal	46.921925	-110.454353	2015	5	2	3.3870967741935485	12.112903225806452	0.7580645161290323
1560	Montana	1	Minimal	46.921925	-110.454353	2015	6	27	1.3666666666666667	21.4	7.233333333333333
1561	Montana	1	Minimal	46.921925	-110.454353	2015	6	20	1.3666666666666667	21.4	7.233333333333333
1562	Montana	1	Minimal	46.921925	-110.454353	2015	6	13	1.3666666666666667	21.4	7.233333333333333
1563	Montana	1	Minimal	46.921925	-110.454353	2015	6	6	1.3666666666666667	21.4	7.233333333333333
1564	Montana	1	Minimal	46.921925	-110.454353	2015	7	25	1.967741935483871	22.20967741935484	8.14516129032258
1565	Montana	1	Minimal	46.921925	-110.454353	2015	7	18	1.967741935483871	22.20967741935484	8.14516129032258
1566	Montana	1	Minimal	46.921925	-110.454353	2015	7	11	1.967741935483871	22.20967741935484	8.14516129032258
1567	Montana	1	Minimal	46.921925	-110.454353	2015	7	4	1.967741935483871	22.20967741935484	8.14516129032258
1568	Montana	1	Minimal	46.921925	-110.454353	2015	8	29	0.5483870967741935	23.693548387096776	8.209677419354838
1569	Montana	1	Minimal	46.921925	-110.454353	2015	8	22	0.5483870967741935	23.693548387096776	8.209677419354838
1570	Montana	1	Minimal	46.921925	-110.454353	2015	8	15	0.5483870967741935	23.693548387096776	8.209677419354838
1571	Montana	1	Minimal	46.921925	-110.454353	2015	8	8	0.5483870967741935	23.693548387096776	8.209677419354838
1572	Montana	1	Minimal	46.921925	-110.454353	2015	8	1	0.5483870967741935	23.693548387096776	8.209677419354838
1573	Montana	1	Minimal	46.921925	-110.454353	2015	9	26	1.2333333333333334	18.716666666666665	4.566666666666666
1574	Montana	1	Minimal	46.921925	-110.454353	2015	9	19	1.2333333333333334	18.716666666666665	4.566666666666666
1575	Montana	1	Minimal	46.921925	-110.454353	2015	9	12	1.2333333333333334	18.716666666666665	4.566666666666666
1576	Montana	1	Minimal	46.921925	-110.454353	2015	9	5	1.2333333333333334	18.716666666666665	4.566666666666666
1577	Montana	1	Minimal	46.921925	-110.454353	2015	10	24	0.9032258064516129	13.370967741935484	0.6451612903225806
1578	Montana	1	Minimal	46.921925	-110.454353	2015	10	31	0.9032258064516129	13.370967741935484	0.6451612903225806
1579	Montana	1	Minimal	46.921925	-110.454353	2015	10	17	0.9032258064516129	13.370967741935484	0.6451612903225806
1580	Montana	1	Minimal	46.921925	-110.454353	2015	10	3	0.9032258064516129	13.370967741935484	0.6451612903225806
1581	Montana	1	Minimal	46.921925	-110.454353	2015	10	10	0.9032258064516129	13.370967741935484	0.6451612903225806
1582	Montana	1	Minimal	46.921925	-110.454353	2015	11	28	1.2333333333333334	2.533333333333333	-7.816666666666666
1583	Montana	1	Minimal	46.921925	-110.454353	2015	11	21	1.2333333333333334	2.533333333333333	-7.816666666666666
1584	Montana	1	Minimal	46.921925	-110.454353	2015	11	14	1.2333333333333334	2.533333333333333	-7.816666666666666
1585	Montana	1	Minimal	46.921925	-110.454353	2015	11	7	1.2333333333333334	2.533333333333333	-7.816666666666666
1586	Montana	1	Minimal	46.921925	-110.454353	2015	12	26	1.8387096774193548	-0.7741935483870968	-9.85483870967742
1587	Montana	1	Minimal	46.921925	-110.454353	2015	12	19	1.8387096774193548	-0.7741935483870968	-9.85483870967742
1588	Montana	1	Minimal	46.921925	-110.454353	2015	12	12	1.8387096774193548	-0.7741935483870968	-9.85483870967742
1589	Montana	1	Minimal	46.921925	-110.454353	2015	12	5	1.8387096774193548	-0.7741935483870968	-9.85483870967742
1590	Nebraska	1	Minimal	41.125370000000004	-98.26808199999999	2010	10	23	0.3225806451612903	21.612903225806452	4.274193548387097
1591	Nebraska	1	Minimal	41.125370000000004	-98.26808199999999	2010	10	30	0.3225806451612903	21.612903225806452	4.274193548387097
1592	Nebraska	1	Minimal	41.125370000000004	-98.26808199999999	2010	10	16	0.3225806451612903	21.612903225806452	4.274193548387097
1593	Nebraska	1	Minimal	41.125370000000004	-98.26808199999999	2010	10	9	0.3225806451612903	21.612903225806452	4.274193548387097
1594	Nebraska	1	Minimal	41.125370000000004	-98.26808199999999	2010	11	27	0.3	10.266666666666667	-3.7666666666666666
1595	Nebraska	1	Minimal	41.125370000000004	-98.26808199999999	2010	11	20	0.3	10.266666666666667	-3.7666666666666666
1596	Nebraska	1	Minimal	41.125370000000004	-98.26808199999999	2010	11	6	0.3	10.266666666666667	-3.7666666666666666
1597	Nebraska	1	Minimal	41.125370000000004	-98.26808199999999	2010	11	13	0.3	10.266666666666667	-3.7666666666666666
1598	Nebraska	1	Minimal	41.125370000000004	-98.26808199999999	2010	12	25	0.22580645161290322	2.338709677419355	-9.741935483870968
1599	Nebraska	1	Minimal	41.125370000000004	-98.26808199999999	2010	12	18	0.22580645161290322	2.338709677419355	-9.741935483870968
1600	Nebraska	1	Minimal	41.125370000000004	-98.26808199999999	2010	12	11	0.22580645161290322	2.338709677419355	-9.741935483870968
1601	Nebraska	1	Minimal	41.125370000000004	-98.26808199999999	2010	12	4	0.22580645161290322	2.338709677419355	-9.741935483870968
1602	Nebraska	5	Low	41.125370000000004	-98.26808199999999	2015	1	17	0.0967741935483871	4.225806451612903	-9.870967741935484
1603	Nebraska	6	Moderate	41.125370000000004	-98.26808199999999	2015	1	10	0.0967741935483871	4.225806451612903	-9.870967741935484
1604	Nebraska	7	Moderate	41.125370000000004	-98.26808199999999	2015	1	3	0.0967741935483871	4.225806451612903	-9.870967741935484
1605	Nebraska	8	High	41.125370000000004	-98.26808199999999	2015	1	31	0.0967741935483871	4.225806451612903	-9.870967741935484
1606	Nebraska	10	High	41.125370000000004	-98.26808199999999	2015	1	24	0.0967741935483871	4.225806451612903	-9.870967741935484
1607	Nebraska	2	Minimal	41.125370000000004	-98.26808199999999	2015	2	14	0.9285714285714286	2.2142857142857144	-11.839285714285714
1608	Nebraska	2	Minimal	41.125370000000004	-98.26808199999999	2015	2	21	0.9285714285714286	2.2142857142857144	-11.839285714285714
1609	Nebraska	2	Minimal	41.125370000000004	-98.26808199999999	2015	2	28	0.9285714285714286	2.2142857142857144	-11.839285714285714
1610	Nebraska	6	Moderate	41.125370000000004	-98.26808199999999	2015	2	7	0.9285714285714286	2.2142857142857144	-11.839285714285714
1611	Nebraska	3	Minimal	41.125370000000004	-98.26808199999999	2015	3	7	0.06451612903225806	15.274193548387096	-3.6774193548387095
1612	Nebraska	4	Low	41.125370000000004	-98.26808199999999	2015	3	14	0.06451612903225806	15.274193548387096	-3.6774193548387095
1613	Nebraska	4	Low	41.125370000000004	-98.26808199999999	2015	3	21	0.06451612903225806	15.274193548387096	-3.6774193548387095
1614	Nebraska	4	Low	41.125370000000004	-98.26808199999999	2015	3	28	0.06451612903225806	15.274193548387096	-3.6774193548387095
1615	Nebraska	1	Minimal	41.125370000000004	-98.26808199999999	2015	4	25	2.1666666666666665	18.166666666666668	3.783333333333333
1616	Nebraska	1	Minimal	41.125370000000004	-98.26808199999999	2015	4	18	2.1666666666666665	18.166666666666668	3.783333333333333
1617	Nebraska	1	Minimal	41.125370000000004	-98.26808199999999	2015	4	11	2.1666666666666665	18.166666666666668	3.783333333333333
1618	Nebraska	4	Low	41.125370000000004	-98.26808199999999	2015	4	4	2.1666666666666665	18.166666666666668	3.783333333333333
1619	Nebraska	1	Minimal	41.125370000000004	-98.26808199999999	2015	5	30	2.774193548387097	20.85483870967742	8.919354838709678
1620	Nebraska	1	Minimal	41.125370000000004	-98.26808199999999	2015	5	23	2.774193548387097	20.85483870967742	8.919354838709678
1621	Nebraska	1	Minimal	41.125370000000004	-98.26808199999999	2015	5	16	2.774193548387097	20.85483870967742	8.919354838709678
1622	Nebraska	1	Minimal	41.125370000000004	-98.26808199999999	2015	5	9	2.774193548387097	20.85483870967742	8.919354838709678
1623	Nebraska	1	Minimal	41.125370000000004	-98.26808199999999	2015	5	2	2.774193548387097	20.85483870967742	8.919354838709678
1624	Nebraska	1	Minimal	41.125370000000004	-98.26808199999999	2015	6	27	4.6	27.7	15.366666666666667
1625	Nebraska	1	Minimal	41.125370000000004	-98.26808199999999	2015	6	20	4.6	27.7	15.366666666666667
1626	Nebraska	1	Minimal	41.125370000000004	-98.26808199999999	2015	6	13	4.6	27.7	15.366666666666667
1627	Nebraska	1	Minimal	41.125370000000004	-98.26808199999999	2015	6	6	4.6	27.7	15.366666666666667
1628	Nebraska	1	Minimal	41.125370000000004	-98.26808199999999	2015	7	25	1.2903225806451613	30.274193548387096	17.20967741935484
1629	Nebraska	1	Minimal	41.125370000000004	-98.26808199999999	2015	7	18	1.2903225806451613	30.274193548387096	17.20967741935484
1630	Nebraska	1	Minimal	41.125370000000004	-98.26808199999999	2015	7	11	1.2903225806451613	30.274193548387096	17.20967741935484
1631	Nebraska	1	Minimal	41.125370000000004	-98.26808199999999	2015	7	4	1.2903225806451613	30.274193548387096	17.20967741935484
1632	Nebraska	1	Minimal	41.125370000000004	-98.26808199999999	2015	8	29	3.129032258064516	28.483870967741936	15.209677419354838
1633	Nebraska	1	Minimal	41.125370000000004	-98.26808199999999	2015	8	22	3.129032258064516	28.483870967741936	15.209677419354838
1634	Nebraska	1	Minimal	41.125370000000004	-98.26808199999999	2015	8	15	3.129032258064516	28.483870967741936	15.209677419354838
1635	Nebraska	1	Minimal	41.125370000000004	-98.26808199999999	2015	8	8	3.129032258064516	28.483870967741936	15.209677419354838
1636	Nebraska	1	Minimal	41.125370000000004	-98.26808199999999	2015	8	1	3.129032258064516	28.483870967741936	15.209677419354838
1637	Nebraska	1	Minimal	41.125370000000004	-98.26808199999999	2015	9	26	3.8666666666666667	27.583333333333332	14.6
1638	Nebraska	1	Minimal	41.125370000000004	-98.26808199999999	2015	9	19	3.8666666666666667	27.583333333333332	14.6
1639	Nebraska	1	Minimal	41.125370000000004	-98.26808199999999	2015	9	12	3.8666666666666667	27.583333333333332	14.6
1640	Nebraska	1	Minimal	41.125370000000004	-98.26808199999999	2015	9	5	3.8666666666666667	27.583333333333332	14.6
1641	Nebraska	1	Minimal	41.125370000000004	-98.26808199999999	2015	10	24	1.2580645161290323	20.516129032258064	5.854838709677419
1642	Nebraska	1	Minimal	41.125370000000004	-98.26808199999999	2015	10	31	1.2580645161290323	20.516129032258064	5.854838709677419
1643	Nebraska	1	Minimal	41.125370000000004	-98.26808199999999	2015	10	17	1.2580645161290323	20.516129032258064	5.854838709677419
1644	Nebraska	1	Minimal	41.125370000000004	-98.26808199999999	2015	10	3	1.2580645161290323	20.516129032258064	5.854838709677419
1645	Nebraska	1	Minimal	41.125370000000004	-98.26808199999999	2015	10	10	1.2580645161290323	20.516129032258064	5.854838709677419
1646	Nebraska	1	Minimal	41.125370000000004	-98.26808199999999	2015	11	28	2.7666666666666666	11.966666666666667	-0.3
1647	Nebraska	1	Minimal	41.125370000000004	-98.26808199999999	2015	11	21	2.7666666666666666	11.966666666666667	-0.3
1648	Nebraska	1	Minimal	41.125370000000004	-98.26808199999999	2015	11	14	2.7666666666666666	11.966666666666667	-0.3
1649	Nebraska	1	Minimal	41.125370000000004	-98.26808199999999	2015	11	7	2.7666666666666666	11.966666666666667	-0.3
1650	Nebraska	1	Minimal	41.125370000000004	-98.26808199999999	2015	12	26	1.935483870967742	4.693548387096774	-5.32258064516129
1651	Nebraska	1	Minimal	41.125370000000004	-98.26808199999999	2015	12	19	1.935483870967742	4.693548387096774	-5.32258064516129
1652	Nebraska	1	Minimal	41.125370000000004	-98.26808199999999	2015	12	12	1.935483870967742	4.693548387096774	-5.32258064516129
1653	Nebraska	1	Minimal	41.125370000000004	-98.26808199999999	2015	12	5	1.935483870967742	4.693548387096774	-5.32258064516129
1654	Nevada	1	Minimal	38.313515	-117.055374	2010	10	23	1.6774193548387097	18.177419354838708	4.145161290322581
1655	Nevada	1	Minimal	38.313515	-117.055374	2010	10	30	1.6774193548387097	18.177419354838708	4.145161290322581
1656	Nevada	1	Minimal	38.313515	-117.055374	2010	10	16	1.6774193548387097	18.177419354838708	4.145161290322581
1657	Nevada	1	Minimal	38.313515	-117.055374	2010	10	9	1.6774193548387097	18.177419354838708	4.145161290322581
1658	Nevada	1	Minimal	38.313515	-117.055374	2010	11	20	0.8666666666666667	9.966666666666667	-4.05
1659	Nevada	1	Minimal	38.313515	-117.055374	2010	11	6	0.8666666666666667	9.966666666666667	-4.05
1660	Nevada	1	Minimal	38.313515	-117.055374	2010	11	13	0.8666666666666667	9.966666666666667	-4.05
1661	Nevada	2	Minimal	38.313515	-117.055374	2010	11	27	0.8666666666666667	9.966666666666667	-4.05
1662	Nevada	2	Minimal	38.313515	-117.055374	2010	12	4	1.5483870967741935	7.161290322580645	-3.5
1663	Nevada	3	Minimal	38.313515	-117.055374	2010	12	11	1.5483870967741935	7.161290322580645	-3.5
1664	Nevada	5	Low	38.313515	-117.055374	2010	12	25	1.5483870967741935	7.161290322580645	-3.5
1665	Nevada	5	Low	38.313515	-117.055374	2010	12	18	1.5483870967741935	7.161290322580645	-3.5
1666	Nevada	8	High	38.313515	-117.055374	2015	1	31	0.0967741935483871	9.806451612903226	-4.225806451612903
1667	Nevada	9	High	38.313515	-117.055374	2015	1	17	0.0967741935483871	9.806451612903226	-4.225806451612903
1668	Nevada	10	High	38.313515	-117.055374	2015	1	3	0.0967741935483871	9.806451612903226	-4.225806451612903
1669	Nevada	10	High	38.313515	-117.055374	2015	1	10	0.0967741935483871	9.806451612903226	-4.225806451612903
1670	Nevada	10	High	38.313515	-117.055374	2015	1	24	0.0967741935483871	9.806451612903226	-4.225806451612903
1671	Nevada	2	Minimal	38.313515	-117.055374	2015	2	28	0.0	13.553571428571429	-2.1964285714285716
1672	Nevada	4	Low	38.313515	-117.055374	2015	2	21	0.0	13.553571428571429	-2.1964285714285716
